codigo,nombre,nivel,padre,grupo,naturaleza,estado_financiero,epigrafe,tipo_analitico,bidireccional,is_contra,pymes,epigrafe_pymes,cashflow_bucket
7662,"Beneficios en valores representativos de deuda a largo plazo, otras partes vinculadas",4,766,7,ACREEDORA,PYG,18. Deterioro y resultado por enajenaciones de instrumentos financieros / b) Resultados por enajenaciones y otras,FINANCIERO,0,0,1,17. Deterioro y resultado por enajenaciones de instrumentos financieros / b) Resultados por enajenaciones y otras,OTROS_EXPLOTACION
7663,"Beneficios en participaciones y valores representativos de deuda a largo plazo, otras empresas",4,766,7,ACREEDORA,PYG,18. Deterioro y resultado por enajenaciones de instrumentos financieros / b) Resultados por enajenaciones y otras,FINANCIERO,0,0,1,17. Deterioro y resultado por enajenaciones de instrumentos financieros / b) Resultados por enajenaciones y otras,OTROS_EXPLOTACION
7665,"Beneficios en participaciones y valores representativos de deuda a corto plazo, empresas del grupo",4,766,7,ACREEDORA,PYG,18. Deterioro y resultado por enajenaciones de instrumentos financieros / b) Resultados por enajenaciones y otras,FINANCIERO,0,0,1,17. Deterioro y resultado por enajenaciones de instrumentos financieros / b) Resultados por enajenaciones y otras,OTROS_EXPLOTACION
7666,"Beneficios en participaciones y valores representativos de deuda a corto plazo, empresas asociadas",4,766,7,ACREEDORA,PYG,18. Deterioro y resultado por enajenaciones de instrumentos financieros / b) Resultados por enajenaciones y otras,FINANCIERO,0,0,1,17. Deterioro y resultado por enajenaciones de instrumentos financieros / b) Resultados por enajenaciones y otras,OTROS_EXPLOTACION
7667,"Beneficios en valores representativos de deuda a corto plazo, otras partes vinculadas",4,766,7,ACREEDORA,PYG,18. Deterioro y resultado por enajenaciones de instrumentos financieros / b) Resultados por enajenaciones y otras,FINANCIERO,0,0,1,17. Deterioro y resultado por enajenaciones de instrumentos financieros / b) Resultados por enajenaciones y otras,OTROS_EXPLOTACION
7668,"Beneficios en valores representativos de deuda a corto plazo, otras empresas",4,766,7,ACREEDORA,PYG,18. Deterioro y resultado por enajenaciones de instrumentos financieros / b) Resultados por enajenaciones y otras,FINANCIERO,0,0,1,17. Deterioro y resultado por enajenaciones de instrumentos financieros / b) Resultados por enajenaciones y otras,OTROS_EXPLOTACION
767,Ingresos de activos afectos y de derechos de reembolso relativos a retribuciones a largo plazo,3,76,7,ACREEDORA,PYG,14. Ingresos financieros / b) De valores negociables y otros instrumentos financieros,FINANCIERO,0,0,1,13. Ingresos financieros / b) De valores negociables y otros instrumentos financieros,OTROS_EXPLOTACION
768,Diferencias positivas de cambio,3,76,7,ACREEDORA,PYG,17. Diferencias de cambio,FINANCIERO,0,0,1,16. Diferencias de cambio,OTROS_EXPLOTACION
769,Otros ingresos financieros,3,76,7,ACREEDORA,PYG,14. Ingresos financieros / b) De valores negociables y otros instrumentos financieros,FINANCIERO,0,0,1,13. Ingresos financieros / b) De valores negociables y otros instrumentos financieros,OTROS_EXPLOTACION
77,Beneficios procedentes de activos no corrientes e ingresos excepcionales,2,7,7,ACREEDORA,PYG,,AMORTIZACION_DETERIORO,0,0,1,,OTROS_EXPLOTACION
770,Beneficios procedentes del inmovilizado intangible,3,77,7,ACREEDORA,PYG,11. Deterioro y resultado por enajenaciones del inmovilizado / b) Resultados por enajenaciones y otras,AMORTIZACION_DETERIORO,0,0,1,11. Deterioro y resultado por enajenaciones del inmovilizado / b) Resultados por enajenaciones y otras,OTROS_EXPLOTACION
771,Beneficios procedentes del inmovilizado material,3,77,7,ACREEDORA,PYG,11. Deterioro y resultado por enajenaciones del inmovilizado / b) Resultados por enajenaciones y otras,AMORTIZACION_DETERIORO,0,0,1,11. Deterioro y resultado por enajenaciones del inmovilizado / b) Resultados por enajenaciones y otras,OTROS_EXPLOTACION
772,Beneficios procedentes de las inversiones inmobiliarias,3,77,7,ACREEDORA,PYG,11. Deterioro y resultado por enajenaciones del inmovilizado / b) Resultados por enajenaciones y otras,AMORTIZACION_DETERIORO,0,0,1,11. Deterioro y resultado por enajenaciones del inmovilizado / b) Resultados por enajenaciones y otras,OTROS_EXPLOTACION
773,Beneficios procedentes de participaciones a largo plazo en partes vinculadas,3,77,7,ACREEDORA,PYG,18. Deterioro y resultado por enajenaciones de instrumentos financieros / b) Resultados por enajenaciones y otras,FINANCIERO,0,0,1,17. Deterioro y resultado por enajenaciones de instrumentos financieros / b) Resultados por enajenaciones y otras,OTROS_EXPLOTACION
7733,"Beneficios procedentes de participaciones a largo plazo, empresas del grupo",4,773,7,ACREEDORA,PYG,18. Deterioro y resultado por enajenaciones de instrumentos financieros / b) Resultados por enajenaciones y otras,FINANCIERO,0,0,1,17. Deterioro y resultado por enajenaciones de instrumentos financieros / b) Resultados por enajenaciones y otras,OTROS_EXPLOTACION
7734,"Beneficios procedentes de participaciones a largo plazo, empresas asociadas",4,773,7,ACREEDORA,PYG,18. Deterioro y resultado por enajenaciones de instrumentos financieros / b) Resultados por enajenaciones y otras,FINANCIERO,0,0,1,17. Deterioro y resultado por enajenaciones de instrumentos financieros / b) Resultados por enajenaciones y otras,OTROS_EXPLOTACION
7735,"Beneficios procedentes de participaciones a largo plazo, otras partes vinculadas",4,773,7,ACREEDORA,PYG,18. Deterioro y resultado por enajenaciones de instrumentos financieros / b) Resultados por enajenaciones y otras,FINANCIERO,0,0,1,17. Deterioro y resultado por enajenaciones de instrumentos financieros / b) Resultados por enajenaciones y otras,OTROS_EXPLOTACION
774,Diferencia negativa en combinaciones de negocios,3,77,7,ACREEDORA,PYG,12. Diferencia negativa de combinaciones de negocio,AMORTIZACION_DETERIORO,0,0,0,,OTROS_EXPLOTACION
775,Beneficios por operaciones con obligaciones propias,3,77,7,ACREEDORA,PYG,18. Deterioro y resultado por enajenaciones de instrumentos financieros / b) Resultados por enajenaciones y otras,FINANCIERO,0,0,1,17. Deterioro y resultado por enajenaciones de instrumentos financieros / b) Resultados por enajenaciones y otras,OTROS_EXPLOTACION
778,Ingresos excepcionales,3,77,7,ACREEDORA,PYG,13. Otros resultados,INDIRECTO_CECO,0,0,1,12. Otros resultados,OTROS_EXPLOTACION
79,Excesos y aplicaciones de provisiones y de pérdidas por deterioro,2,7,7,ACREEDORA,PYG,,AMORTIZACION_DETERIORO,0,0,1,,OTROS_EXPLOTACION
790,Reversión del deterioro del inmovilizado intangible,3,79,7,ACREEDORA,PYG,11. Deterioro y resultado por enajenaciones del inmovilizado / a) Deterioros y pérdidas,AMORTIZACION_DETERIORO,0,0,1,11. Deterioro y resultado por enajenaciones del inmovilizado / a) Deterioros y pérdidas,OTROS_EXPLOTACION
791,Reversión del deterioro del inmovilizado material,3,79,7,ACREEDORA,PYG,11. Deterioro y resultado por enajenaciones del inmovilizado / a) Deterioros y pérdidas,AMORTIZACION_DETERIORO,0,0,1,11. Deterioro y resultado por enajenaciones del inmovilizado / a) Deterioros y pérdidas,OTROS_EXPLOTACION
792,Reversión del deterioro de las inversiones inmobiliarias,3,79,7,ACREEDORA,PYG,11. Deterioro y resultado por enajenaciones del inmovilizado / a) Deterioros y pérdidas,AMORTIZACION_DETERIORO,0,0,1,11. Deterioro y resultado por enajenaciones del inmovilizado / a) Deterioros y pérdidas,OTROS_EXPLOTACION
793,Reversión del deterioro de existencias,3,79,7,ACREEDORA,PYG,4. Aprovisionamientos,COSTE_DIRECTO_MC1,0,0,1,4. Aprovisionamientos,OTROS_EXPLOTACION
7930,Reversión del deterioro de productos terminados y en curso de fabricación,4,793,7,ACREEDORA,PYG,2. Variación de existencias de productos terminados y en curso de fabricación,COSTE_DIRECTO_MC1,0,0,1,2. Variación de existencias de productos terminados y en curso de fabricación,OTROS_EXPLOTACION
7931,Reversión del deterioro de mercaderías,4,793,7,ACREEDORA,PYG,"4. Aprovisionamientos / d) Deterioro de mercaderías, materias primas y otros aprovisionamientos",COSTE_DIRECTO_MC1,0,0,1,"4. Aprovisionamientos / d) Deterioro de mercaderías, materias primas y otros aprovisionamientos",OTROS_EXPLOTACION
7932,Reversión del deterioro de materias primas,4,793,7,ACREEDORA,PYG,"4. Aprovisionamientos / d) Deterioro de mercaderías, materias primas y otros aprovisionamientos",COSTE_DIRECTO_MC1,0,0,1,"4. Aprovisionamientos / d) Deterioro de mercaderías, materias primas y otros aprovisionamientos",OTROS_EXPLOTACION
7933,Reversión del deterioro de otros aprovisionamientos,4,793,7,ACREEDORA,PYG,"4. Aprovisionamientos / d) Deterioro de mercaderías, materias primas y otros aprovisionamientos",COSTE_DIRECTO_MC1,0,0,1,"4. Aprovisionamientos / d) Deterioro de mercaderías, materias primas y otros aprovisionamientos",OTROS_EXPLOTACION
794,Reversión del deterioro de créditos por operaciones comerciales,3,79,7,ACREEDORA,PYG,"7. Otros gastos de explotación / c) Pérdidas, deterioro y variación de provisiones por operaciones comerciales",INDIRECTO_CECO,0,0,1,"7. Otros gastos de explotación / c) Pérdidas, deterioro y variación de provisiones por operaciones comerciales",OTROS_EXPLOTACION
795,Exceso de provisiones,3,79,7,ACREEDORA,PYG,10. Excesos de provisiones,INDIRECTO_CECO,0,0,1,10. Excesos de provisiones,OTROS_EXPLOTACION
7950,Exceso de provisión por retribuciones al personal,4,795,7,ACREEDORA,PYG,6. Gastos de personal / c) Provisiones,INDIRECTO_CECO,0,0,0,,OTROS_EXPLOTACION
7951,Exceso de provisión para impuestos,4,795,7,ACREEDORA,PYG,10. Excesos de provisiones,INDIRECTO_CECO,0,0,1,10. Excesos de provisiones,OTROS_EXPLOTACION
7952,Exceso de provisión para otras responsabilidades,4,795,7,ACREEDORA,PYG,10. Excesos de provisiones,INDIRECTO_CECO,0,0,1,10. Excesos de provisiones,OTROS_EXPLOTACION
7954,Exceso de provisión por operaciones comerciales,4,795,7,ACREEDORA,PYG,"7. Otros gastos de explotación / c) Pérdidas, deterioro y variación de provisiones por operaciones comerciales",INDIRECTO_CECO,0,0,1,"7. Otros gastos de explotación / c) Pérdidas, deterioro y variación de provisiones por operaciones comerciales",OTROS_EXPLOTACION
7955,Exceso de provisión para actuaciones medioambientales,4,795,7,ACREEDORA,PYG,10. Excesos de provisiones,INDIRECTO_CECO,0,0,1,10. Excesos de provisiones,OTROS_EXPLOTACION
7956,Exceso de provisión para reestructuraciones,4,795,7,ACREEDORA,PYG,10. Excesos de provisiones,INDIRECTO_CECO,0,0,1,10. Excesos de provisiones,OTROS_EXPLOTACION
7957,Exceso de provisión por transacciones con pagos basados en instrumentos de patrimonio,4,795,7,ACREEDORA,PYG,6. Gastos de personal / c) Provisiones,INDIRECTO_CECO,0,0,0,,OTROS_EXPLOTACION
796,Reversión del deterioro de participaciones y valores representativos de deuda a largo plazo,3,79,7,ACREEDORA,PYG,18. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,FINANCIERO,0,0,1,17. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,OTROS_EXPLOTACION
7960,"Reversión del deterioro de participaciones en instrumentos de patrimonio neto a largo plazo, empresas del grupo",4,796,7,ACREEDORA,PYG,18. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,FINANCIERO,0,0,1,17. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,OTROS_EXPLOTACION
7961,"Reversión del deterioro de participaciones en instrumentos de patrimonio neto a largo plazo, empresas asociadas",4,796,7,ACREEDORA,PYG,18. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,FINANCIERO,0,0,1,17. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,OTROS_EXPLOTACION
7962,"Reversión del deterioro de participaciones en instrumentos de patrimonio neto a largo plazo, otras partes vinculadas",4,796,7,ACREEDORA,PYG,18. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,FINANCIERO,0,0,1,17. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,OTROS_EXPLOTACION
7963,"Reversión del deterioro de participaciones en instrumentos de patrimonio neto a largo plazo, otras empresas",4,796,7,ACREEDORA,PYG,18. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,FINANCIERO,0,0,1,17. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,OTROS_EXPLOTACION
7965,"Reversión del deterioro de valores representativos de deuda a largo plazo, empresas del grupo",4,796,7,ACREEDORA,PYG,18. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,FINANCIERO,0,0,1,17. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,OTROS_EXPLOTACION
7966,"Reversión del deterioro de valores representativos de deuda a largo plazo, empresas asociadas",4,796,7,ACREEDORA,PYG,18. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,FINANCIERO,0,0,1,17. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,OTROS_EXPLOTACION
7967,"Reversión del deterioro de valores representativos de deuda a largo plazo, otras partes vinculadas",4,796,7,ACREEDORA,PYG,18. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,FINANCIERO,0,0,1,17. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,OTROS_EXPLOTACION
7968,"Reversión del deterioro de valores representativos de deuda a largo plazo, otras empresas",4,796,7,ACREEDORA,PYG,18. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,FINANCIERO,0,0,1,17. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,OTROS_EXPLOTACION
797,Reversión del deterioro de créditos a largo plazo,3,79,7,ACREEDORA,PYG,18. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,FINANCIERO,0,0,1,17. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,OTROS_EXPLOTACION
7970,"Reversión del deterioro de créditos a largo plazo, empresas del grupo",4,797,7,ACREEDORA,PYG,18. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,FINANCIERO,0,0,1,17. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,OTROS_EXPLOTACION
7971,"Reversión del deterioro de créditos a largo plazo, empresas asociadas",4,797,7,ACREEDORA,PYG,18. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,FINANCIERO,0,0,1,17. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,OTROS_EXPLOTACION
7972,"Reversión del deterioro de créditos a largo plazo, otras partes vinculadas",4,797,7,ACREEDORA,PYG,18. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,FINANCIERO,0,0,1,17. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,OTROS_EXPLOTACION
7973,"Reversión del deterioro de créditos a largo plazo, otras empresas",4,797,7,ACREEDORA,PYG,18. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,FINANCIERO,0,0,1,17. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,OTROS_EXPLOTACION
798,Reversión del deterioro de participaciones y valores representativos de deuda a corto plazo,3,79,7,ACREEDORA,PYG,18. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,FINANCIERO,0,0,1,17. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,OTROS_EXPLOTACION
7980,"Reversión del deterioro de participaciones en instrumentos de patrimonio neto a corto plazo, empresas del grupo",4,798,7,ACREEDORA,PYG,18. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,FINANCIERO,0,0,1,17. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,OTROS_EXPLOTACION
7981,"Reversión del deterioro de participaciones en instrumentos de patrimonio neto a corto plazo, empresas asociadas",4,798,7,ACREEDORA,PYG,18. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,FINANCIERO,0,0,1,17. Deterioro y resultado por enajenaciones de instrumentos financieros / a) Deterioros y pérdidas,OTROS_EXPLOTACION
